"id","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","imagens","item","Comments","block"
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",59,0,"trial_3_double_cue_UP","NULL","PennController","62","_Trial_","End","1648119316293","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Trial_","Start","1648119316295","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Header_","Start","1648119316295","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Header_","End","1648119316295","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119318034","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","Key",,"Never","neutral-right.png",3,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Trial_","End","1648119320302","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","PennController","67","_Trial_","Start","1648119320303","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","PennController","67","_Header_","Start","1648119320303","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","PennController","67","_Header_","End","1648119320303","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119321847","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","PressedKey","S","1648119322367","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","PennController","67","_Trial_","End","1648119324313","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Trial_","Start","1648119324315","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Header_","Start","1648119324315","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Header_","End","1648119324315","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119325985","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119326364","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Trial_","End","1648119328322","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Trial_","Start","1648119328323","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Header_","Start","1648119328323","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Header_","End","1648119328323","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119330308","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","Key",,"Never","neutral-left.png",6,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Trial_","End","1648119332333","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",34,0,"trial_1_no_cue_UP","NULL","PennController","37","_Trial_","Start","1648119332334","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",34,0,"trial_1_no_cue_UP","NULL","PennController","37","_Header_","Start","1648119332334","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",34,0,"trial_1_no_cue_UP","NULL","PennController","37","_Header_","End","1648119332334","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",34,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119333343","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",34,0,"trial_1_no_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119333960","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",34,0,"trial_1_no_cue_UP","NULL","PennController","37","_Trial_","End","1648119336468","incong-right.png",2,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Trial_","Start","1648119336470","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Header_","Start","1648119336470","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Header_","End","1648119336470","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119337730","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","Key",,"Never","neutral-left.png",6,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Trial_","End","1648119340476","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Trial_","Start","1648119340478","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Header_","Start","1648119340478","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Header_","End","1648119340478","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119342562","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","incong-left.png",5,"(failed keypresses happened)",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Trial_","End","1648119345445","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Trial_","Start","1648119345447","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Header_","Start","1648119345447","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Header_","End","1648119345447","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","Canvas","center","Print",,"1648119346577","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119346860","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Trial_","End","1648119349456","cong-left.png",4,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",73,0,"trial_4_spatial_cue_UP","NULL","PennController","76","_Trial_","Start","1648119349458","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",73,0,"trial_4_spatial_cue_UP","NULL","PennController","76","_Header_","Start","1648119349458","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",73,0,"trial_4_spatial_cue_UP","NULL","PennController","76","_Header_","End","1648119349458","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",73,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119351330","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",73,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","PressedKey","S","1648119352380","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",73,0,"trial_4_spatial_cue_UP","NULL","PennController","76","_Trial_","End","1648119353465","incong-left.png",5,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",65,0,"trial_3_double_cue_DOWN","NULL","PennController","68","_Trial_","Start","1648119353467","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",65,0,"trial_3_double_cue_DOWN","NULL","PennController","68","_Header_","Start","1648119353467","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",65,0,"trial_3_double_cue_DOWN","NULL","PennController","68","_Header_","End","1648119353467","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",65,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119355389","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",65,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119356449","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",65,0,"trial_3_double_cue_DOWN","NULL","PennController","68","_Trial_","End","1648119357476","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Trial_","Start","1648119357479","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Header_","Start","1648119357479","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Header_","End","1648119357479","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119359480","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","Key","keypress1","Key",,"Never","neutral-right.png",3,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Trial_","End","1648119361485","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",77,0,"trial_4_spatial_cue_DOWN","NULL","PennController","80","_Trial_","Start","1648119361487","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",77,0,"trial_4_spatial_cue_DOWN","NULL","PennController","80","_Header_","Start","1648119361487","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",77,0,"trial_4_spatial_cue_DOWN","NULL","PennController","80","_Header_","End","1648119361487","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",77,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119362652","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",77,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","Key",,"Never","neutral-right.png",3,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",77,0,"trial_4_spatial_cue_DOWN","NULL","PennController","80","_Trial_","End","1648119365495","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Trial_","Start","1648119365497","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Header_","Start","1648119365497","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Header_","End","1648119365497","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119367430","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","Key","keypress1","Key",,"Never","cong-right.png",1,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Trial_","End","1648119371638","cong-right.png",1,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",53,0,"trial_2_center_cue_DOWN","NULL","PennController","56","_Trial_","Start","1648119371640","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",53,0,"trial_2_center_cue_DOWN","NULL","PennController","56","_Header_","Start","1648119371640","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",53,0,"trial_2_center_cue_DOWN","NULL","PennController","56","_Header_","End","1648119371640","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",53,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119372917","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",53,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119374095","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",53,0,"trial_2_center_cue_DOWN","NULL","PennController","56","_Trial_","End","1648119375649","neutral-right.png",3,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","PennController","47","_Trial_","Start","1648119375651","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","PennController","47","_Header_","Start","1648119375651","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","PennController","47","_Header_","End","1648119375651","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119377626","neutral-left.png",6,"NULL",1
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","neutral-left.png",6,"NULL",3
